3.916 , 439.0
3.918 , 443.0
3.921 , 447.0
3.923 , 432.0
3.926 , 453.0
3.929 , 443.0
3.931 , 459.0
3.934 , 463.0
3.937 , 467.0
3.939 , 469.0
3.942 , 442.0
3.944 , 475.0
3.947 , 478.0
3.949 , 479.0
3.952 , 482.0
3.955 , 464.0
3.957 , 485.0
3.96 , 486.0
3.962 , 489.0
3.965 , 492.0
3.968 , 493.0
3.97 , 495.0
3.973 , 481.0
3.975 , 501.0
3.978 , 501.0
3.98 , 503.0
3.983 , 505.0
3.986 , 486.0
3.988 , 507.0
3.991 , 509.0
3.993 , 510.0
3.996 , 511.0
3.999 , 495.0
4.001 , 511.0
4.004 , 510.0
4.006 , 509.0
4.009 , 508.0
4.012 , 506.0
4.014 , 505.0
4.017 , 490.0
4.019 , 501.0
4.022 , 499.0
4.024 , 498.0
4.027 , 495.0
4.03 , 485.0
4.032 , 490.0
4.035 , 487.0
4.037 , 486.0
4.04 , 483.0
4.043 , 477.0
4.045 , 480.0
4.048 , 478.0
4.05 , 476.0
4.053 , 473.0
4.056 , 471.0
4.058 , 468.0
